,method,observation_sequence,n_states,time,log_prob
35277,ga_and_bw,6,19,1.5484557999297976,-1.2163953259982314
35278,random_only,6,19,0.0010697999969124794,-15.053208403575379
35279,ga_only,6,19,1.5183186000213027,-8.157127594768129
35280,bw_only,6,19,0.0034599999198690057,-1.9095425048844386
35281,ga_and_bw,6,19,1.5466508000390604,-1.3862943611198904
35282,random_only,6,19,0.001055500004440546,-18.01266833193353
35283,ga_only,6,19,1.5188568000448868,-7.611443837671686
35284,bw_only,6,19,0.003895699977874756,-6.128431095930689e-14
35285,ga_and_bw,6,19,1.5267450999235734,-2.4834045622469465e-08
35286,random_only,6,19,0.0010698999976739287,-15.656222174625436
35287,ga_only,6,19,1.5227697000373155,-8.253028920247925
35288,bw_only,6,19,0.0036678999895229936,-2.7725891132267813
35289,ga_and_bw,6,19,1.5271034999750555,-2.602689685442721
35290,random_only,6,19,0.001055200002156198,-12.887588601878218
35291,ga_only,6,19,1.5219339999603108,-8.434336777612309
35292,bw_only,6,19,0.003500099992379546,-1.9095425048847972
35293,ga_and_bw,6,19,1.5266058000270277,-1.8695409576061957
35294,random_only,6,19,0.0010648999596014619,-12.811357193464826
35295,ga_only,6,19,1.5264215000206605,-8.667634582098277
35296,bw_only,6,19,0.003477900056168437,-1.3872523311983767
35297,ga_and_bw,6,19,1.5243288999190554,0.0
35298,random_only,6,19,0.0010758000425994396,-12.724325202005327
35299,ga_only,6,19,1.5431327999103814,-8.709052701457804
35300,bw_only,6,19,0.003802599967457354,-1.386297944440384
35301,ga_and_bw,6,19,1.530627500033006,-2.0895241090846765e-10
35302,random_only,6,19,0.0010636999504640698,-16.38764563034641
35303,ga_only,6,19,1.5324622000334784,-8.31528519889638
35304,bw_only,6,19,0.0035161999985575676,-1.575606312077992e-11
35305,ga_and_bw,6,19,1.5404484000755474,0.0
35306,random_only,6,19,0.001214300049468875,-15.387614583653335
35307,ga_only,6,19,1.528481199988164,-8.506764159935807
35308,bw_only,6,19,0.00446099997498095,-1.1819756452108252
35309,ga_and_bw,6,19,1.533306400058791,-1.2163954041882112
35310,random_only,6,19,0.001055200002156198,-21.173484285099548
35311,ga_only,6,19,1.5197961999801919,-8.233112013103856
35312,bw_only,6,19,0.0034818999702110887,-2.7377969786580527
35313,ga_and_bw,6,19,1.5245652000885457,-1.38629436116401
35314,random_only,6,19,0.0010730000212788582,-18.205700309028202
35315,ga_only,6,19,1.524323599995114,-8.147417052244808
35316,bw_only,6,19,0.0037712999619543552,-3.61162643683505
35317,ga_and_bw,6,19,1.5360702000325546,0.0
35318,random_only,6,19,0.0011298999888822436,-14.125909985304503
35319,ga_only,6,19,1.5318108000792563,-8.493954515026616
35320,bw_only,6,19,0.0035803000209853053,-2.7725887305461576
35321,ga_and_bw,6,19,1.5352597000310197,-2.1062758083316107e-08
35322,random_only,6,19,0.00105489999987185,-12.870338380432433
35323,ga_only,6,19,1.538436400005594,-7.763022052314636
35324,bw_only,6,19,0.0037333000218495727,-0.00010678710107400891
35325,ga_and_bw,6,19,1.526386299985461,1.232595164407831e-31
35326,random_only,6,19,0.0010629999451339245,-14.860792317350068
35327,ga_only,6,19,1.521689899964258,-8.300164934051445
35328,bw_only,6,19,0.003825400024652481,-1.9095425048844399
35329,ga_and_bw,6,19,1.5281526000471786,-2.2814007793996016e-08
35330,random_only,6,19,0.0012070999946445227,-14.029060792355823
35331,ga_only,6,19,1.5347953999880701,-8.804768395272045
35332,bw_only,6,19,0.003661900060251355,-1.1177121819636e-05
35333,ga_and_bw,6,19,1.5330495999660343,-1.8168225444905182
35334,random_only,6,19,0.0010631999466568232,-12.94936024846245
35335,ga_only,6,19,1.5340166999958456,-8.4470763374168
35336,bw_only,6,19,0.003780700033530593,-1.9095425048845651
35337,ga_and_bw,6,19,1.616541900089942,-1.1072071294583495e-07
35338,random_only,6,19,0.0010600000387057662,-14.943352190955682
35339,ga_only,6,19,1.6068418000359088,-8.40391809164106
35340,bw_only,6,19,0.0034467000514268875,-1.2163953244010834
35341,ga_and_bw,6,19,1.5268116999650374,-1.9095425048844386
35342,random_only,6,19,0.0010571000166237354,-22.995281397086966
35343,ga_only,6,19,1.520821199985221,-8.026385901297676
35344,bw_only,6,19,0.00348500011023134,-1.9095425048844388
35345,ga_and_bw,6,19,1.5348477000370622,-3.787106397065632e-06
35346,random_only,6,19,0.001066999975591898,-18.66983820412878
35347,ga_only,6,19,1.526433699997142,-7.813649368853149
35348,bw_only,6,19,0.003753799945116043,-1.3862943669312064
35349,ga_and_bw,6,19,1.5172392999520525,-2.580796448081725e-06
35350,random_only,6,19,0.0010563000105321407,-17.53048407630059
35351,ga_only,6,19,1.5335084999678656,-7.688158017424938
35352,bw_only,6,19,0.0036723000230267644,-1.386747522008644
35353,ga_and_bw,6,19,1.521744400030002,-2.8450575229003835e-12
35354,random_only,6,19,0.0012184999650344253,-13.918968323695067
35355,ga_only,6,19,1.5281883999705315,-8.323331663363923
35356,bw_only,6,19,0.003728099982254207,-1.2163953243245587
35357,ga_and_bw,6,19,1.53024670004379,-1.7265119111561616e-06
35358,random_only,6,19,0.0013853000709787011,-14.176424310448526
35359,ga_only,6,19,1.5292145001003519,-8.383344450517706
35360,bw_only,6,19,0.00390860007610172,-2.605413877986614
35361,ga_and_bw,6,19,1.5208724000258371,-2.2204460492503128e-16
35362,random_only,6,19,0.0013132999883964658,-15.94093236507315
35363,ga_only,6,19,1.521793199935928,-7.579905993343883
35364,bw_only,6,19,0.003638499998487532,-1.9095425048867347
35365,ga_and_bw,6,19,1.5249757999554276,-1.574296248918348e-13
35366,random_only,6,19,0.001070600003004074,-15.11239407400041
35367,ga_only,6,19,1.5324239999754354,-8.117409693065296
35368,bw_only,6,19,0.004018399980850518,-1.391863962865748
35369,ga_and_bw,6,19,1.5181613999884576,-1.9995907395761426e-07
35370,random_only,6,19,0.0010585999116301537,-14.54949913285801
35371,ga_only,6,19,1.535591599997133,-8.483839822028898
35372,bw_only,6,19,0.0035567000741139054,-1.2163958868083853
35373,ga_and_bw,6,19,1.5245198000920936,-1.3862943611198906
35374,random_only,6,19,0.0010556000052019954,-14.339182723213352
35375,ga_only,6,19,1.5307724999729544,-8.210396561213322
35376,bw_only,6,19,0.003527899971231818,-1.386294358890347
35377,ga_and_bw,6,19,1.514763900078833,-9.718622801778495e-07
35378,random_only,6,19,0.0010538999922573566,-17.03661637619285
35379,ga_only,6,19,1.5251974000129849,-7.46124247735545
35380,bw_only,6,19,0.0038157999515533447,-1.9095425048844386
35381,ga_and_bw,6,19,1.7333934999769554,7.395570986446986e-32
35382,random_only,6,19,0.0010837999871000648,-15.795811208280302
35383,ga_only,6,19,1.7411748000886291,-8.431953144702904
35384,bw_only,6,19,0.0037332000210881233,-1.3862943611200784
35385,ga_and_bw,6,19,1.5326708999928087,1.232595164407831e-31
35386,random_only,6,19,0.00123109994456172,-13.538055450189715
35387,ga_only,6,19,1.547900400008075,-8.529540290444618
35388,bw_only,6,19,0.0037004000041633844,-1.3862943611466474
35389,ga_and_bw,6,19,1.521965999971144,-1.9095425060596523
35390,random_only,6,19,0.0010567998979240656,-23.436703644318627
35391,ga_only,6,19,1.5633987999754027,-8.22765638387809
35392,bw_only,6,19,0.003674900042824447,-1.2163954052188053
35393,ga_and_bw,6,19,1.535171499941498,-1.216395324324493
35394,random_only,6,19,0.0010638999519869685,-13.145069707464458
35395,ga_only,6,19,1.5308427000418305,-9.015893507093814
35396,bw_only,6,19,0.0035542999394237995,-2.720468767708855
35397,ga_and_bw,6,19,1.5248555999714881,-6.43929354282589e-15
35398,random_only,6,19,0.0010579000227153301,-13.893444695832903
35399,ga_only,6,19,1.5298039999324828,-7.867218165120147
35400,bw_only,7,19,0.0035047000274062157,-2.206255459483529e-06
35401,ga_and_bw,7,19,1.5937731999438256,-2.2204460492503128e-16
35402,random_only,7,19,0.001107199932448566,-21.2083789690919
35403,ga_only,7,19,1.5931452000513673,-9.94156100164464
35404,bw_only,7,19,0.0037444999907165766,-3.295836866004329
35405,ga_and_bw,7,19,1.5947458998998627,-1.3862943626888193
35406,random_only,7,19,0.001484300009906292,-20.349516097255258
35407,ga_only,7,19,1.6752284999238327,-10.693223935237931
35408,bw_only,7,19,0.003557699965313077,-2.7725808874487132
35409,ga_and_bw,7,19,1.5916634000604972,-4.6629367034256464e-15
35410,random_only,7,19,0.001105999923311174,-17.405039464336326
35411,ga_only,7,19,1.5938127000117674,-10.62112050921849
35412,bw_only,7,19,0.0037852999521419406,-1.3862943611198908
35413,ga_and_bw,7,19,1.6989295999519527,-1.3862943611199932
35414,random_only,7,19,0.0013022000202909112,-19.93038892461935
35415,ga_only,7,19,1.6539806999498978,-10.244096795360194
35416,bw_only,7,19,0.0035034000175073743,-4.360602092119939e-09
35417,ga_and_bw,7,19,1.6044614999555051,0.0
35418,random_only,7,19,0.0012175999581813812,-22.619630776269325
35419,ga_only,7,19,1.585711000021547,-10.838889391529467
35420,bw_only,7,19,0.0035392000572755933,-1.386294361120485
35421,ga_and_bw,7,19,1.5924393000314012,-3.679057058996078e-12
35422,random_only,7,19,0.0010966000845655799,-16.459953466638815
35423,ga_only,7,19,1.5756699000485241,-10.566256087594017
35424,bw_only,7,19,0.0036069999914616346,-3.2958368660043993
35425,ga_and_bw,7,19,1.6009000999620184,-2.220446049250312e-16
35426,random_only,7,19,0.0012024999596178532,-30.186667858433516
35427,ga_only,7,19,1.655168200028129,-11.009384676858378
35428,bw_only,7,19,0.0034916000440716743,-1.3871696937908304
35429,ga_and_bw,7,19,1.5830473999958485,-1.386294364962557
35430,random_only,7,19,0.0011009000008925796,-18.550331467037143
35431,ga_only,7,19,1.5819092999445274,-10.217023350170376
35432,bw_only,7,19,0.0034678999800235033,-1.3862943611198906
35433,ga_and_bw,7,19,1.5953129000263289,-1.386294361134075
35434,random_only,7,19,0.0011221000459045172,-21.669330986921157
35435,ga_only,7,19,1.5851954999379814,-10.042765790516164
35436,bw_only,7,19,0.0037327000172808766,-1.3862943611198904
35437,ga_and_bw,7,19,1.5933957999804989,-2.220446049250312e-16
35438,random_only,7,19,0.0011109999613836408,-17.067299729264594
35439,ga_only,7,19,1.5965690000448376,-10.649914835343615
35440,bw_only,7,19,0.0038825999945402145,-2.048819556321695
35441,ga_and_bw,7,19,1.588626699987799,-1.1102230246251554e-15
35442,random_only,7,19,0.001103700022213161,-22.591927649119924
35443,ga_only,7,19,1.5809680999955162,-9.592711724164825
35444,bw_only,7,19,0.003772500087507069,-5.72862751465383
35445,ga_and_bw,7,19,1.5784119999734685,-4.487743510129737e-12
35446,random_only,7,19,0.0011177000124007463,-20.946143414760893
35447,ga_only,7,19,1.6199009000556543,-10.46608321958867
35448,bw_only,7,19,0.004115700023248792,-1.3862943611198986
35449,ga_and_bw,7,19,1.5791805000044405,7.395570986446986e-32
35450,random_only,7,19,0.001115499995648861,-21.53109222480135
35451,ga_only,7,19,1.5823412999743596,-9.33435073582311
35452,bw_only,7,19,0.0034890000242739916,-1.9095425048844383
35453,ga_and_bw,7,19,1.581046500010416,-2.220446049250312e-16
35454,random_only,7,19,0.0012869000202044845,-22.082865076592082
35455,ga_only,7,19,1.5722767000552267,-9.01546915907425
35456,bw_only,7,19,0.003625099896453321,-1.3862943611572864
35457,ga_and_bw,7,19,1.5765745000680909,-5.773159728050796e-15
35458,random_only,7,19,0.0010999999940395355,-17.957860234957877
35459,ga_only,7,19,1.5945251000812277,-10.019923953053683
35460,bw_only,7,19,0.0035614999942481518,-1.386294360640447
35461,ga_and_bw,7,19,1.5894610000541434,-2.2204460492503128e-16
35462,random_only,7,19,0.0011102999560534954,-18.42880688543551
35463,ga_only,7,19,1.5986711999867111,-10.173651243988367
35464,bw_only,7,19,0.0035717999562621117,-1.9095425048844386
35465,ga_and_bw,7,19,1.5881671999813989,-1.9094476954296014
35466,random_only,7,19,0.0011111999629065394,-19.338234667917888
35467,ga_only,7,19,1.5806730999611318,-10.716599760242534
35468,bw_only,7,19,0.003583800047636032,-6.068383025943133
35469,ga_and_bw,7,19,1.5885392999043688,1.232595164407831e-31
35470,random_only,7,19,0.0011118999682366848,-23.62144933653105
35471,ga_only,7,19,1.5979076999938115,-9.470143628242628
35472,bw_only,7,19,0.003765400033444166,-2.2204460492503128e-16
35473,ga_and_bw,7,19,1.5854422999545932,-8.881784197001248e-16
35474,random_only,7,19,0.0011030000168830156,-25.97289953960089
35475,ga_only,7,19,1.5936268001096323,-10.078800703699942
35476,bw_only,7,19,0.003591199987567961,-1.3862943611198904
35477,ga_and_bw,7,19,1.5906520000426099,2.220446049250315e-16
35478,random_only,7,19,0.0011029999004676938,-20.33898157229453
35479,ga_only,7,19,1.576329900068231,-9.545772125839138
35480,bw_only,7,19,0.003495600074529648,-3.295836866010077
35481,ga_and_bw,7,19,1.5774124999297783,-4.440892098500624e-16
35482,random_only,7,19,0.0010945999529212713,-17.49527026005998
35483,ga_only,7,19,1.585931200068444,-10.809878025677278
35484,bw_only,7,19,0.0037853000685572624,-1.38629436111989
35485,ga_and_bw,7,19,1.5899064999539405,-4.440892098500625e-16
35486,random_only,7,19,0.0011162000009790063,-20.129033409557685
35487,ga_only,7,19,1.6205852999119088,-10.150421177989687
35488,bw_only,7,19,0.004170999978668988,-1.3862943265693612
35489,ga_and_bw,7,19,1.6915347999893129,-2.984279490191976e-13
35490,random_only,7,19,0.0011121999705210328,-19.795951413220102
35491,ga_only,7,19,1.6702259000157937,-9.818496126780202
35492,bw_only,7,19,0.0036930000642314553,-1.9095425260526502
35493,ga_and_bw,7,19,1.5989162999903783,-2.6645352591003725e-15
35494,random_only,7,19,0.001110199955292046,-26.67948434973017
35495,ga_only,7,19,1.5904111999552697,-9.593929158790338
35496,bw_only,7,19,0.003721000044606626,-1.3862943617667058
35497,ga_and_bw,7,19,1.5899593000067398,2.220446049250316e-16
35498,random_only,7,19,0.0010964999673888087,-24.076827042222636
35499,ga_only,7,19,1.5911120000528172,-9.894251531265615
35500,bw_only,7,19,0.0037309000035747886,-1.3862943611198904
35501,ga_and_bw,7,19,1.5898564000381157,-2.2204460492503128e-16
35502,random_only,7,19,0.0011119999689981341,-22.546714950988136
35503,ga_only,7,19,1.5866018999367952,-9.960617567199101
35504,bw_only,7,19,0.0037420999724417925,-1.5363573224674825
35505,ga_and_bw,7,19,1.5822343999752775,7.395570986446986e-32
35506,random_only,7,19,0.0011328000109642744,-21.03236874752633
35507,ga_only,7,19,1.5882461000001058,-10.20474376194229
35508,bw_only,7,19,0.003538499935530126,-1.3863023782267574
35509,ga_and_bw,7,19,1.595628699986264,-1.3861006188533935
35510,random_only,7,19,0.0011051000328734517,-33.461527205845954
35511,ga_only,7,19,1.5888047999469563,-9.221357209926161
35512,bw_only,7,19,0.0037158000050112605,-5.995204332975826e-15
35513,ga_and_bw,7,19,1.5903343999525532,-1.3862943611199707
35514,random_only,7,19,0.0011015000054612756,-19.04954782517502
35515,ga_only,7,19,1.5884790999116376,-9.999466381975507
35516,bw_only,7,19,0.0036242000060155988,-1.3862943621648263
35517,ga_and_bw,7,19,1.5919329000171274,1.4791141972893971e-31
35518,random_only,7,19,0.001098700100556016,-20.428970088739582
35519,ga_only,7,19,1.60172280005645,-9.248897863243611
35520,bw_only,7,19,0.003818499972112477,-5.062616992290587e-14
35521,ga_and_bw,7,19,1.594884300022386,-1.3862943611198908
35522,random_only,7,19,0.001119100023061037,-17.687926657137442
35523,ga_only,7,19,1.589228600030765,-10.233538526888012
35524,bw_only,7,19,0.003608900005929172,-1.9095425048844392
35525,ga_and_bw,7,19,1.5966382999904454,-1.2508845043464398e-07
35526,random_only,7,19,0.0011111999629065394,-19.10128878718946
35527,ga_only,7,19,1.5895482000196353,-10.060388470461703
35528,bw_only,7,19,0.003807900007814169,-1.3862944711731715
35529,ga_and_bw,7,19,1.5901330999331549,-6.166844812563881e-12
35530,random_only,7,19,0.0013123999815434217,-18.629678832187796
35531,ga_only,7,19,1.5886353999376297,-9.82727282365894
35532,bw_only,7,19,0.003931800019927323,-3.295836866004371
35533,ga_and_bw,7,19,1.5801445000106469,-1.3544720900426818e-14
35534,random_only,7,19,0.0012647999683395028,-20.1302140306989
35535,ga_only,7,19,1.5886839999584481,-10.998814080608023
35536,bw_only,7,19,0.0038545000134035945,-3.2958368660049606
35537,ga_and_bw,7,19,1.5864650999428704,-2.220446049250312e-16
35538,random_only,7,19,0.0011075000511482358,-19.872774541098103
35539,ga_only,7,19,1.5982610000064597,-10.037603731889751
35540,bw_only,7,19,0.0038883000379428267,0.0
35541,ga_and_bw,7,19,1.5836327999131754,-2.220446049250312e-16
35542,random_only,7,19,0.001116100000217557,-17.46108133093433
35543,ga_only,7,19,1.5970929999602959,-9.88578422113665
35544,bw_only,7,19,0.003504200023598969,-1.9095425048844388
35545,ga_and_bw,7,19,1.598545099957846,2.220446049250314e-16
35546,random_only,7,19,0.001105699921026826,-17.303303452620142
35547,ga_only,7,19,1.5953486000653356,-9.84190818280837
35548,bw_only,7,19,0.003705300041474402,-3.295836908344959
35549,ga_and_bw,7,19,1.5898053999990225,-2.2204460492503114e-16
35550,random_only,7,19,0.0010962000815197825,-20.406422893005036
35551,ga_only,7,19,1.5949708999833092,-9.49918780937781
35552,bw_only,7,19,0.0035994999343529344,-1.384682746972738
35553,ga_and_bw,7,19,1.5919794000219554,-1.3862943611198908
35554,random_only,7,19,0.0011050000321120024,-17.84356669907342
35555,ga_only,7,19,1.5864251999882981,-9.86646249499555
35556,bw_only,7,19,0.0035650000208988786,-3.2958368683933843
35557,ga_and_bw,7,19,1.606822400004603,-4.660716257375321e-13
35558,random_only,7,19,0.0011045000283047557,-18.758370943771574
35559,ga_only,7,19,1.6213087999494746,-9.654827118927649
35560,bw_only,7,19,0.0034926000516861677,-4.0809133841634737e-10
35561,ga_and_bw,7,19,1.6043933999026194,2.220446049250314e-16
35562,random_only,7,19,0.0011184000177308917,-27.860967402866805
35563,ga_only,7,19,1.6207086000358686,-9.385553929699912
35564,bw_only,7,19,0.003540000063367188,-2.772588722239781
35565,ga_and_bw,7,19,1.705369499977678,1.232595164407831e-31
35566,random_only,7,19,0.0016725000459700823,-23.00134013306623
35567,ga_only,7,19,1.6198738999664783,-10.090997842084242
35568,bw_only,7,19,0.003805599990300834,-5.205379370890112
35569,ga_and_bw,7,19,1.591360600083135,-2.220446049250312e-16
35570,random_only,7,19,0.0011069999309256673,-23.0750949178721
35571,ga_only,7,19,1.5825772000243887,-10.276092043190753
35572,bw_only,7,19,0.0035287999780848622,-3.295836866004329
35573,ga_and_bw,7,19,1.5934725999832153,-1.6031499942379265e-06
35574,random_only,7,19,0.0012713000178337097,-20.828142976953384
35575,ga_only,7,19,1.6043895999900997,-9.863964904099868
35576,bw_only,7,19,0.003959900001063943,7.395570986446986e-32
35577,ga_and_bw,7,19,1.596710699959658,7.395570986446986e-32
35578,random_only,7,19,0.001173799973912537,-18.325787545690712
35579,ga_only,7,19,1.5905819999752566,-10.291337738322348
35580,bw_only,7,19,0.0036886000307276845,-1.3862943689606921
35581,ga_and_bw,7,19,1.589728799997829,-1.909542504885078
35582,random_only,7,19,0.0011174000101163983,-18.744314159854664
35583,ga_only,7,19,1.586713199969381,-9.59830592295686
35584,bw_only,7,19,0.0036437000380828977,-1.3862943611198957
35585,ga_and_bw,7,19,1.5957584000425413,-1.5720133025375089e-07
35586,random_only,7,19,0.0011096999514847994,-18.786526083445953
35587,ga_only,7,19,1.580639100051485,-9.338890700242128
35588,bw_only,7,19,0.0037616000045090914,-3.2958368674121057
35589,ga_and_bw,7,19,1.589251699973829,-3.587953705477632e-09
35590,random_only,7,19,0.0011033000191673636,-22.786049989763363
35591,ga_only,7,19,1.5924863999243826,-10.118289197303241
35592,bw_only,7,19,0.0036173000698909163,-1.3862943611338965
35593,ga_and_bw,7,19,1.5868680001003668,-3.552713678800494e-15
35594,random_only,7,19,0.0011003999970853329,-17.511968627411672
35595,ga_only,7,19,1.5795345000224188,-10.330474744440648
35596,bw_only,7,19,0.0034669999731704593,-3.2958368660131385
35597,ga_and_bw,7,19,1.5962306000292301,1.232595164407831e-31
35598,random_only,7,19,0.001102500013075769,-24.689066543355516
35599,ga_only,7,19,1.5899523999541998,-9.869183639431633
35600,bw_only,8,19,0.002738500013947487,7.395570986446986e-32
35601,ga_and_bw,8,19,1.796803000033833,1.232595164407831e-31
35602,random_only,8,19,0.0010639000684022903,-6.205756419827676
35603,ga_only,8,19,1.4659765999531373,-1.883641226438252
35604,bw_only,8,19,0.002933999989181757,-2.2204460492503116e-16
35605,ga_and_bw,8,19,1.4434462999925017,-4.4408920985006237e-16
35606,random_only,8,19,0.00100170006044209,-7.885044065834718
35607,ga_only,8,19,1.4543818000238389,-1.7720818497960966
35608,bw_only,8,19,0.0026298000011593103,-4.440892098500624e-16
35609,ga_and_bw,8,19,1.4714402999961749,-4.440892098500625e-16
35610,random_only,8,19,0.0010217999806627631,-6.324626428909222
35611,ga_only,8,19,1.4727263000095263,-1.9632924195180916
35612,bw_only,8,19,0.0028926999075338244,-1.673824190562225
35613,ga_and_bw,8,19,1.5067174000432715,-2.220446049250311e-16
35614,random_only,8,19,0.0010140999220311642,-7.206223337117026
35615,ga_only,8,19,1.4658809000393376,-2.282901459527743
35616,bw_only,8,19,0.002698000054806471,6.661338147750941e-16
35617,ga_and_bw,8,19,1.4581872000126168,-2.220446049250312e-16
35618,random_only,8,19,0.0010025999508798122,-5.226097569911271
35619,ga_only,8,19,1.5020596999675035,-1.9587717831461098
35620,bw_only,8,19,0.0026798000326380134,0.0
35621,ga_and_bw,8,19,1.4538224000716582,6.661338147750941e-16
35622,random_only,8,19,0.0010096000041812658,-6.095887469834039
35623,ga_only,8,19,1.4592456000391394,-2.034624986399738
35624,bw_only,8,19,0.002636499935761094,2.9582283945787943e-31
35625,ga_and_bw,8,19,1.4604857000522316,2.220446049250314e-16
35626,random_only,8,19,0.0009987999219447374,-5.548839773816139
35627,ga_only,8,19,1.459433399955742,-2.150378971656571
35628,bw_only,8,19,0.0026594999944791198,-4.4408920985006237e-16
35629,ga_and_bw,8,19,1.4611420000437647,2.220446049250315e-16
35630,random_only,8,19,0.001001100055873394,-6.013491784951979
35631,ga_only,8,19,1.457116900011897,-2.2562318408918376
35632,bw_only,8,19,0.0026616998948156834,-3.4618631007766833e-07
35633,ga_and_bw,8,19,1.4740580000216141,8.881784197001256e-16
35634,random_only,8,19,0.0010659999679774046,-8.141457908393223
35635,ga_only,8,19,1.4756054000463337,-1.8814104436112065
35636,bw_only,8,19,0.002654300071299076,-6.661338147750936e-16
35637,ga_and_bw,8,19,1.471895799972117,-4.4408920985006257e-16
35638,random_only,8,19,0.001016099937260151,-5.704691838784224
35639,ga_only,8,19,1.45840819994919,-2.0763675683379663
35640,bw_only,8,19,0.0027951999800279737,1.9721522630525295e-31
35641,ga_and_bw,8,19,1.4883888000622392,2.2186712959340957e-31
35642,random_only,8,19,0.0010003000497817993,-6.088006699211866
35643,ga_only,8,19,1.5491714000236243,-1.9376875023810107
35644,bw_only,8,19,0.0031409000512212515,-4.440892098500625e-16
35645,ga_and_bw,8,19,1.5317748999223113,-1.1102230246251561e-15
35646,random_only,8,19,0.000993699999526143,-6.840329356890907
35647,ga_only,8,19,1.46273679996375,-2.39175523217919
35648,bw_only,8,19,0.002774600056000054,1.232595164407831e-31
35649,ga_and_bw,8,19,1.474880800000392,1.9721522630525295e-31
35650,random_only,8,19,0.0010226999875158072,-5.489189317404319
35651,ga_only,8,19,1.4587577000493184,-2.021752362610645
35652,bw_only,8,19,0.0026512000476941466,0.0
35653,ga_and_bw,8,19,1.4517959000077099,4.440892098500628e-16
35654,random_only,8,19,0.0010094000026583672,-5.8864307735158565
35655,ga_only,8,19,1.4575793000403792,-1.7402273826267125
35656,bw_only,8,19,0.0028486999217420816,1.9721522630525295e-31
35657,ga_and_bw,8,19,1.4584792000241578,1.232595164407831e-31
35658,random_only,8,19,0.001006399979814887,-5.926642034043028
35659,ga_only,8,19,1.4502500999951735,-1.8358321169573237
35660,bw_only,8,19,0.0026588999899104238,-4.440892098500623e-16
35661,ga_and_bw,8,19,1.4510318000102416,4.440892098500628e-16
35662,random_only,8,19,0.0010719000129029155,-7.234860167815747
35663,ga_only,8,19,1.498573899967596,-1.8338206803425565
35664,bw_only,8,19,0.0026735999854281545,-1.1501060762406798
35665,ga_and_bw,8,19,1.4536370999412611,4.440892098500628e-16
35666,random_only,8,19,0.0010124000255018473,-6.309859764302084
35667,ga_only,8,19,1.4467784999869764,-2.0664595050409553
35668,bw_only,8,19,0.002912999945692718,-2.220446049250312e-16
35669,ga_and_bw,8,19,1.4667748999781907,-2.220446049250312e-16
35670,random_only,8,19,0.0012775999493896961,-5.654753562037574
35671,ga_only,8,19,1.4509353999746963,-1.9619482653945286
35672,bw_only,8,19,0.0026424999814480543,2.220446049250314e-16
35673,ga_and_bw,8,19,1.6623147000791505,-4.440892098500624e-16
35674,random_only,8,19,0.0012891000369563699,-5.888533391137024
35675,ga_only,8,19,1.867765499977395,-2.2695380806807472
35676,bw_only,8,19,0.003231300041079521,2.220446049250315e-16
35677,ga_and_bw,8,19,1.537307900027372,2.220446049250315e-16
35678,random_only,8,19,0.0010136000346392393,-5.315160252212434
35679,ga_only,8,19,1.4557032999582589,-2.208859840670641
35680,bw_only,8,19,0.0026502000400796533,-1.5862040416379424
35681,ga_and_bw,8,19,1.4467087999219075,2.220446049250316e-16
35682,random_only,8,19,0.0010165999410673976,-5.74276697278174
35683,ga_only,8,19,1.4566789000527933,-2.39716657457381
35684,bw_only,8,19,0.0030400999821722507,-2.22044604925031e-16
35685,ga_and_bw,8,19,1.4504680999089032,2.220446049250315e-16
35686,random_only,8,19,0.0012073999969288707,-5.370808473164804
35687,ga_only,8,19,1.4641289999708533,-2.334002436927679
35688,bw_only,8,19,0.002965899999253452,4.440892098500628e-16
35689,ga_and_bw,8,19,1.4940021999645978,-2.22044604925031e-16
35690,random_only,8,19,0.0010695999953895807,-5.7505558460904735
35691,ga_only,8,19,1.5512961000204086,-2.1928566301170487
35692,bw_only,8,19,0.0026958000380545855,1.232595164407831e-31
35693,ga_and_bw,8,19,1.4573533999500796,-4.440892098500625e-16
35694,random_only,8,19,0.001006699982099235,-4.974925057652055
35695,ga_only,8,19,1.4508489000145346,-2.1506100355772784
35696,bw_only,8,19,0.0027898000553250313,6.661338147750941e-16
35697,ga_and_bw,8,19,1.46102940000128,6.661338147750943e-16
35698,random_only,8,19,0.00102680001873523,-9.109548925696503
35699,ga_only,8,19,1.4496909000445157,-1.9618689622960475
35700,bw_only,8,19,0.0026865999680012465,6.661338147750941e-16
35701,ga_and_bw,8,19,1.4909498000051826,-4.4408920985006237e-16
35702,random_only,8,19,0.0010139000369235873,-6.679405020762436
35703,ga_only,8,19,1.45305210002698,-1.651382023792505
35704,bw_only,8,19,0.0027124000480398536,-4.4408920985006247e-16
35705,ga_and_bw,8,19,1.5418157000094652,-2.220446049250311e-16
35706,random_only,8,19,0.0011390999425202608,-5.500382455972021
35707,ga_only,8,19,1.5537999999942258,-1.9322097147578743
35708,bw_only,8,19,0.002596599981188774,3.2047474274603605e-31
35709,ga_and_bw,8,19,1.7012454000068828,4.440892098500628e-16
35710,random_only,8,19,0.0019079999765381217,-7.015976899780016
35711,ga_only,8,19,1.6755461000138894,-1.9917757051323883
35712,bw_only,8,19,0.003412800026126206,1.232595164407831e-31
35713,ga_and_bw,8,19,2.1065865999553353,-2.2204460492503109e-16
35714,random_only,8,19,0.0012938000727444887,-5.283156650554661
35715,ga_only,8,19,1.8571474000345916,-1.657467768486968
35716,bw_only,8,19,0.004362299921922386,-2.2204460492503116e-16
35717,ga_and_bw,8,19,1.8699467999394983,7.395570986446986e-32
